TF	Gene	Input
AT3G27920	AT4G20640	1
AT3G27920	AT4G20630	1
AT3G27920	AT4G20620	1
AT3G27920	AT4G20610	1
AT3G27920	AT4G20600	1
AT3G27920	AT4G20590	1
AT3G27920	AT4G20580	1
AT3G27920	AT4G20570	1
AT3G27920	AT4G20560	1
AT3G27920	AT4G20550	1
AT3G27920	AT4G20540	1
AT3G27920	AT4G20530	1
AT3G27920	AT4G19530	1
AT3G27920	AT4G18730	1
AT3G27920	AT4G18725	1
AT3G27920	AT4G18720	1
AT3G27920	AT4G18510	1
AT3G27920	AT4G18500	1
AT3G27920	AT4G18290	1
AT3G27920	AT4G15140	1
AT3G27920	AT4G14770	1
AT3G27920	AT4G14140	1
AT3G27920	AT4G13080	1
AT3G27920	AT4G12980	1
AT3G27920	AT4G12910	1
AT3G27920	AT4G12260	1
AT3G27920	AT4G11910	1
AT3G27920	AT4G11900	1
AT3G27920	AT4G11870	1
AT3G27920	AT4G11440	1
AT3G27920	AT4G11420	1
AT3G27920	AT4G10460	1
AT3G27920	AT4G10457	1
AT3G27920	AT4G10450	1
AT3G27920	AT4G10110	1
AT3G27920	AT4G08610	1
AT3G27920	AT4G08375	1
AT3G27920	AT4G08050	1
AT3G27920	AT4G07806	1
AT3G27920	AT4G07430	1
AT3G27920	AT4G07350	1
AT3G27920	AT4G06734	1
AT3G27920	AT4G06730	1
AT3G27920	AT4G06728	1
AT3G27920	AT4G06626	1
AT3G27920	AT4G06620	1
AT3G27920	AT4G06576	1
AT3G27920	AT4G06575	1
AT3G27920	AT4G06574	1
AT3G27920	AT4G06509	1
AT3G27920	AT4G06508	1
AT3G27920	AT4G06507	1
AT3G27920	AT4G06506	1
AT3G27920	AT4G05556	1
AT3G27920	AT4G04985	1
AT3G27920	AT4G04980	1
AT3G27920	AT4G04310	1
AT3G27920	AT4G04300	1
AT3G27920	AT4G04110	1
AT3G27920	AT4G03790	1
AT3G27920	AT4G02810	1
AT3G27920	AT4G01780	1
AT3G27920	AT4G01770	1
AT3G27920	AT4G01760	1
AT3G27920	AT4G01455	1
AT3G27920	AT4G01250	1
AT3G27920	AT4G01245	1
AT3G27920	AT4G00905	1
AT3G27920	AT4G00900	1
AT3G27920	AT4G00440	1
AT3G27920	AT3G61880	1
AT3G27920	AT3G55590	1
AT3G27920	AT3G55520	1
AT3G27920	AT3G52535	1
AT3G27920	AT3G52530	1
AT3G27920	AT3G52100	1
AT3G27920	AT3G52072	1
AT3G27920	AT3G51770	1
AT3G27920	AT3G50470	1
AT3G27920	AT3G49590	1
AT3G27920	AT3G49580	1
AT3G27920	AT3G49130	1
AT3G27920	AT3G49120	1
AT3G27920	AT3G49020	1
AT3G27920	AT3G49010	1
AT3G27920	AT3G48520	1
AT3G27920	AT3G48209	1
AT3G27920	AT3G48208	1
AT3G27920	AT3G47030	1
AT3G27920	AT3G47010	1
AT3G27920	AT3G46940	1
AT3G27920	AT3G46668	1
AT3G27920	AT3G46650	1
AT3G27920	AT3G44970	1
AT3G27920	AT3G44955	1
AT3G27920	AT3G44713	1
AT3G27920	AT3G44267	1
AT3G27920	AT3G44262	1
AT3G27920	AT3G43864	1
AT3G27920	AT3G43410	1
AT3G27920	AT3G43307	1
AT3G27920	AT3G42922	1
AT3G27920	AT3G42920	1
AT3G27920	AT3G42803	1
AT3G27920	AT3G42580	1
AT3G27920	AT3G42565	1
AT3G27920	AT3G42252	1
AT3G27920	AT3G33085	1
AT3G27920	AT3G33083	1
AT3G27920	AT3G33071	1
AT3G27920	AT3G33058	1
AT3G27920	AT3G32968	1
AT3G27920	AT3G32890	1
AT3G27920	AT3G32030	1
AT3G27920	AT3G32020	1
AT3G27920	AT3G30885	1
AT3G27920	AT3G30875	1
AT3G27920	AT3G30665	1
AT3G27920	AT3G30663	1
AT3G27920	AT3G30245	1
AT3G27920	AT3G29618	1
AT3G27920	AT3G29570	1
AT3G27920	AT3G29260	1
AT3G27920	AT3G27970	1
AT3G27920	AT3G27965	1
AT3G27920	AT3G27820	1
AT3G27920	AT3G27470	1
AT3G27920	AT3G27460	1
AT3G27920	AT3G26800	1
AT3G27920	AT3G26782	1
AT3G27920	AT3G26780	1
AT3G27920	AT3G26480	1
AT3G27920	AT3G25715	1
AT3G27920	AT3G24927	1
AT3G27920	AT3G24900	1
AT3G27920	AT3G24220	1
AT3G27920	AT3G24210	1
AT3G27920	AT3G23250	1
AT3G27920	AT3G22160	1
AT3G27920	AT3G21755	1
AT3G27920	AT3G19360	1
AT3G27920	AT3G19350	1
AT3G27920	AT3G19340	1
AT3G27920	AT3G18890	1
AT3G27920	AT3G18880	1
AT3G27920	AT3G17920	1
AT3G27920	AT3G15470	1
AT3G27920	AT3G12710	1
AT3G27920	AT3G11470	1
AT3G27920	AT3G10890	1
AT3G27920	AT3G10730	1
AT3G27920	AT3G10113	1
AT3G27920	AT3G09920	1
AT3G27920	AT3G08030	1
AT3G27920	AT3G06410	1
AT3G27920	AT3G04550	1
AT3G27920	AT3G04545	1
AT3G27920	AT3G04540	1
AT3G27920	AT3G04530	1
AT3G27920	AT3G04520	1
AT3G27920	AT2G47010	1
AT3G27920	AT2G47000	1
AT3G27920	AT2G44890	1
AT3G27920	AT2G44800	1
AT3G27920	AT2G40095	1
AT3G27920	AT2G40090	1
AT3G27920	AT2G38260	1
AT3G27920	AT2G38090	1
AT3G27920	AT2G34670	1
AT3G27920	AT2G34060	1
AT3G27920	AT2G34050	1
AT3G27920	AT2G34040	1
AT3G27920	AT2G33720	1
AT3G27920	AT2G33710	1
AT3G27920	AT2G33360	1
AT3G27920	AT2G32275	1
AT3G27920	AT2G31540	1
AT3G27920	AT2G31310	1
AT3G27920	AT2G31300	1
AT3G27920	AT2G31050	1
AT3G27920	AT2G31040	1
AT3G27920	AT2G29995	1
AT3G27920	AT2G28400	1
AT3G27920	AT2G28370	1
AT3G27920	AT2G28360	1
AT3G27920	AT2G28080	1
AT3G27920	AT2G26820	1
AT3G27920	AT2G26810	1
AT3G27920	AT2G26500	1
AT3G27920	AT2G26360	1
AT3G27920	AT2G26060	1
AT3G27920	AT2G26050	1
AT3G27920	AT5G34082	1
AT3G27920	AT5G34266	1
AT3G27920	AT5G34358	1
AT3G27920	AT5G34376	1
AT3G27920	AT5G34985	1
AT3G27920	AT5G35000	1
AT3G27920	AT5G35730	1
AT3G27920	AT5G35805	1
AT3G27920	AT5G36300	1
AT3G27920	AT5G36970	1
AT3G27920	AT5G37080	1
AT3G27920	AT5G37145	1
AT3G27920	AT5G37880	1
AT3G27920	AT5G38275	1
AT3G27920	AT5G39310	1
AT3G27920	AT5G39320	1
AT3G27920	AT5G39820	1
AT3G27920	AT5G39830	1
AT3G27920	AT5G41140	1
AT3G27920	AT5G42260	1
AT3G27920	AT5G42820	1
AT3G27920	AT5G43520	1
AT3G27920	AT5G43525	1
AT3G27920	AT5G43530	1
AT3G27920	AT5G43930	1
AT3G27920	AT5G44000	1
AT3G27920	AT5G44300	1
AT3G27920	AT5G45210	1
AT3G27920	AT5G45510	1
AT3G27920	AT5G45640	1
AT3G27920	AT5G46540	1
AT3G27920	AT5G48110	1
AT3G27920	AT5G48870	1
AT3G27920	AT5G49880	1
AT3G27920	AT5G51060	1
AT3G27920	AT5G51070	1
AT3G27920	AT5G52470	1
AT3G27920	AT5G52580	1
AT3G27920	AT5G53110	1
AT3G27920	AT5G53730	1
AT3G27920	AT5G53740	1
AT3G27920	AT5G54400	1
AT3G27920	AT5G55150	1
AT3G27920	AT5G55160	1
AT3G27920	AT5G55170	1
AT3G27920	AT5G55180	1
AT3G27920	AT5G55820	1
AT3G27920	AT5G56130	1
AT3G27920	AT5G56150	1
AT3G27920	AT5G56230	1
AT3G27920	AT5G57160	1
AT3G27920	AT5G59616	1
AT3G27920	AT5G60680	1
AT3G27920	AT5G60760	1
AT3G27920	AT5G61390	1
AT3G27920	AT5G62470	1
AT3G27920	AT5G63740	1
AT3G27920	AT5G64560	1
AT3G27920	AT5G64572	1
AT3G27920	AT5G67350	1
AT5G41315	AT5G41315	1
AT5G41315	AT2G22640	1
AT5G41315	AT4G38600	1
AT5G41315	AT3G48750	1
AT5G41315	AT1G13180	1
AT5G41315	AT1G15570	1
AT5G41315	AT1G01200	1
AT5G41315	AT1G01220	1
AT5G41315	AT1G01930	1
AT5G41315	AT1G01950	1
AT5G41315	AT1G02180	1
AT5G41315	AT1G02405	1
AT5G41315	AT1G02420	1
AT5G41315	AT1G02610	1
AT5G41315	AT1G03470	1
AT5G41315	AT1G04190	1
AT5G41315	AT1G04810	1
AT5G41315	AT1G04990	1
AT5G41315	AT1G05000	1
AT5G41315	AT1G05560	1
AT5G41315	AT1G06100	1
AT5G41315	AT1G06150	1
AT5G41315	AT1G06380	1
AT5G41315	AT1G06515	1
AT5G41315	AT1G06840	1
AT5G41315	AT1G06870	1
AT5G41315	AT1G07200	1
AT5G41315	AT1G07210	1
AT5G41315	AT1G07870	1
AT5G41315	AT1G08130	1
AT5G41315	AT1G08390	1
AT5G41315	AT1G08420	1
AT5G41315	AT1G08640	1
AT5G41315	AT1G09060	1
AT5G41315	AT1G09070	1
AT5G41315	AT1G09575	1
AT5G41315	AT1G09590	1
AT5G41315	AT1G09680	1
AT5G41315	AT1G09690	1
AT5G41315	AT1G10540	1
AT5G41315	AT1G10830	1
AT5G41315	AT1G10850	1
AT5G41315	AT1G10900	1
AT5G41315	AT1G10910	1
AT5G41315	AT1G11120	1
AT5G41315	AT1G11420	1
AT5G41315	AT1G11440	1
AT5G41315	AT1G12775	1
AT5G41315	AT1G12870	1
AT5G41315	AT1G12890	1
AT5G41315	AT1G12950	1
AT5G41315	AT1G14790	1
AT5G41315	AT1G14800	1
AT5G41315	AT1G14870	1
AT5G41315	AT1G15320	1
AT5G41315	AT1G16040	1
AT5G41315	AT1G16360	1
AT5G41315	AT1G16820	1
AT5G41315	AT1G17140	1
AT5G41315	AT1G17370	1
AT5G41315	AT1G17630	1
AT5G41315	AT1G18640	1
AT5G41315	AT1G18660	1
AT5G41315	AT1G18720	1
AT5G41315	AT1G18730	1
AT5G41315	AT1G19250	1
AT5G41315	AT1G19570	1
AT5G41315	AT1G19600	1
AT5G41315	AT1G19700	1
AT5G41315	AT1G19810	1
AT5G41315	AT1G19830	1
AT5G41315	AT1G19930	1
AT5G41315	AT1G20300	1
AT5G41315	AT1G21170	1
AT5G41315	AT1G21550	1
AT5G41315	AT1G21560	1
AT5G41315	AT1G22410	1
AT5G41315	AT1G23040	1
AT5G41315	AT1G24822	1
AT5G41315	AT1G24851	1
AT5G41315	AT1G24880	1
AT5G41315	AT1G24967	1
AT5G41315	AT1G24996	1
AT5G41315	AT1G25025	1
AT5G41315	AT1G25054	1
AT5G41315	AT1G25097	1
AT5G41315	AT1G25112	1
AT5G41315	AT1G25141	1
AT5G41315	AT1G25180	1
AT5G41315	AT1G25210	1
AT5G41315	AT1G26100	1
AT5G41315	AT1G27385	1
AT5G41315	AT1G27400	1
AT5G41315	AT1G27410	1
AT5G41315	AT1G27650	1
AT5G41315	AT1G27752	1
AT5G41315	AT1G28305	1
AT5G41315	AT1G32860	1
AT5G41315	AT1G32870	1
AT5G41315	AT1G33030	1
AT5G41315	AT1G33390	1
AT5G41315	AT1G34200	1
AT5G41315	AT1G35680	1
AT5G41315	AT1G42610	1
AT5G41315	AT1G43502	1
AT5G41315	AT1G45130	1
AT5G41315	AT1G47840	1
AT5G41315	AT1G48310	1
AT5G41315	AT1G48325	1
AT5G41315	AT1G48610	1
AT5G41315	AT1G49020	1
AT5G41315	AT1G49030	1
AT5G41315	AT1G49810	1
AT5G41315	AT1G51380	1
AT5G41315	AT1G52300	1
AT5G41315	AT1G52315	1
AT5G41315	AT1G53230	1
AT5G41315	AT1G53790	1
AT5G41315	AT1G54410	1
AT5G41315	AT1G55830	1
AT5G41315	AT1G55840	1
AT5G41315	AT1G56420	1
AT5G41315	AT1G60770	1
AT5G41315	AT1G61100	1
AT5G41315	AT1G61640	1
AT5G41315	AT1G62660	1
AT5G41315	AT1G63100	1
AT5G41315	AT1G63105	1
AT5G41315	AT1G63110	1
AT5G41315	AT1G63460	1
AT5G41315	AT1G65430	1
AT5G41315	AT1G66550	1
AT5G41315	AT1G66760	1
AT5G41315	AT1G67260	1
AT5G41315	AT1G67450	1
AT5G41315	AT1G67710	1
AT5G41315	AT1G67785	1
AT5G41315	AT1G68160	1
AT5G41315	AT1G68170	1
AT5G41315	AT1G68340	1
AT5G41315	AT1G68530	1
AT5G41315	AT1G68540	1
AT5G41315	AT1G68680	1
AT5G41315	AT1G68725	1
AT5G41315	AT1G68735	1
AT5G41315	AT1G68970	1
AT5G41315	AT1G68980	1
AT5G41315	AT1G69380	1
AT5G41315	AT1G69390	1
AT5G41315	AT1G69400	1
AT5G41315	AT1G69970	1
AT5G41315	AT1G70340	1
AT5G41315	AT1G70360	1
AT5G41315	AT1G70430	1
AT5G41315	AT1G70530	1
AT5G41315	AT1G70540	1
AT5G41315	AT1G71060	1
AT5G41315	AT1G71070	1
AT5G41315	AT1G71090	1
AT5G41315	AT1G71340	1
AT5G41315	AT1G72010	1
AT5G41315	AT1G72470	1
AT5G41315	AT1G72970	1
AT5G41315	AT1G73050	1
AT5G41315	AT1G73230	1
AT5G41315	AT1G73730	1
AT5G41315	AT1G73750	1
AT5G41315	AT1G73875	1
AT5G41315	AT1G74450	1
AT5G41315	AT1G74840	1
AT5G41315	AT1G74950	1
AT5G41315	AT1G75680	1
AT5G41315	AT1G75700	1
AT5G41315	AT1G75760	1
AT5G41315	AT1G75770	1
AT5G41315	AT1G75780	1
AT5G41315	AT1G76880	1
AT5G41315	AT1G76890	1
AT5G41315	AT1G77670	1
AT5G41315	AT1G77720	1
AT5G41315	AT1G77860	1
AT5G41315	AT1G78220	1
AT5G41315	AT1G78230	1
AT5G41315	AT1G78680	1
AT5G41315	AT1G79050	1
AT5G41315	AT1G79060	1
AT5G41315	AT1G79080	1
AT5G41315	AT1G79280	1
AT5G41315	AT1G79300	1
AT5G41315	AT1G79310	1
AT5G41315	AT1G79700	1
AT5G41315	AT1G79710	1
AT5G41315	AT2G02960	1
AT5G41315	AT2G02980	1
AT5G41315	AT2G05260	1
AT5G41315	AT2G06760	1
AT5G41315	AT2G06990	1
AT5G41315	AT2G07699	1
AT5G41315	AT2G10730	1
AT5G41315	AT2G11440	1
AT5G41315	AT2G13570	1
AT5G41315	AT2G14840	1
AT5G41315	AT2G15310	1
AT5G41315	AT2G17420	1
AT5G41315	AT2G17695	1
AT5G41315	AT2G17970	1
AT5G41315	AT2G17980	1
AT5G41315	AT2G18760	1
AT5G41315	AT2G18990	1
AT5G41315	AT2G19000	1
AT5G41315	AT2G19010	1
AT5G41315	AT2G19290	1
AT5G41315	AT2G20240	1
AT5G41315	AT2G20700	1
AT5G41315	AT2G21350	1
AT5G41315	AT2G21380	1
AT5G41315	AT2G21960	1
AT5G41315	AT2G22250	1
AT5G41315	AT2G22270	1
AT5G41315	AT2G22330	1
AT5G41315	AT2G22660	1
AT5G41315	AT2G23180	1
AT5G41315	AT2G23190	1
AT5G41315	AT2G23310	1
AT5G41315	AT2G24190	1
AT5G41315	AT2G24800	1
AT5G41315	AT2G24820	1
AT5G41315	AT2G25140	1
AT5G41315	AT2G26180	1
AT5G41315	AT2G26220	1
AT5G41315	AT2G26260	1
AT5G41315	AT2G27060	1
AT5G41315	AT2G27450	1
AT5G41315	AT2G27460	1
AT5G41315	AT2G28710	1
AT5G41315	AT2G29720	1
AT5G41315	AT2G29740	1
AT5G41315	AT2G29790	1
AT5G41315	AT2G30000	1
AT5G41315	AT2G30350	1
AT5G41315	AT2G30362	1
AT5G41315	AT2G30985	1
AT5G41315	AT2G31650	1
AT5G41315	AT2G32510	1
AT5G41315	AT2G33847	1
AT5G41315	AT2G33850	1
AT5G41315	AT2G35850	1
AT5G41315	AT2G36000	1
AT5G41315	AT2G36050	1
AT5G41315	AT2G36960	1
AT5G41315	AT2G37030	1
AT5G41315	AT2G37240	1
AT5G41315	AT2G38340	1
AT5G41315	AT2G38360	1
AT5G41315	AT2G38365	1
AT5G41315	AT2G39030	1
AT5G41315	AT2G40820	1
AT5G41315	AT2G40830	1
AT5G41315	AT2G40840	1
AT5G41315	AT2G42030	1
AT5G41315	AT2G42060	1
AT5G41315	AT2G42210	1
AT5G41315	AT2G42760	1
AT5G41315	AT2G42780	1
AT5G41315	AT2G42930	1
AT5G41315	AT2G42940	1
AT5G41315	AT2G42950	1
AT5G41315	AT2G43060	1
AT5G41315	AT2G43100	1
AT5G41315	AT2G43110	1
AT5G41315	AT2G43137	1
AT5G41315	AT2G43138	1
AT5G41315	AT2G44610	1
AT5G41315	AT2G44630	1
AT5G41315	AT2G44640	1
AT5G41315	AT2G44730	1
AT5G41315	AT2G44735	1
AT5G41315	AT2G45010	1
AT5G41315	AT2G45290	1
AT5G41315	AT2G45850	1
AT5G41315	AT2G45860	1
AT5G41315	AT2G45870	1
AT5G41315	AT2G46390	1
AT5G41315	AT2G46550	1
AT5G41315	AT2G47250	1
AT5G41315	AT2G47470	1
AT5G41315	AT2G47500	1
AT5G41315	AT2G47630	1
AT5G41315	AT2G47895	1
AT5G41315	AT2G48000	1
AT5G41315	AT2G48020	1
AT5G41315	AT2G48160	1
AT5G41315	AT3G01015	1
AT5G41315	AT3G01030	1
AT5G41315	AT3G01040	1
AT5G41315	AT3G01370	1
AT5G41315	AT3G01500	1
AT5G41315	AT3G01650	1
AT5G41315	AT3G01700	1
AT5G41315	AT3G01705	1
AT5G41315	AT3G02065	1
AT5G41315	AT3G02070	1
AT5G41315	AT3G02370	1
AT5G41315	AT3G02510	1
AT5G41315	AT3G03890	1
AT5G41315	AT3G03910	1
AT5G41315	AT3G04090	1
AT5G41315	AT3G04100	1
AT5G41315	AT3G04110	1
AT5G41315	AT3G04130	1
AT5G41315	AT3G04140	1
AT5G41315	AT3G05810	1
AT5G41315	AT3G06420	1
AT5G41315	AT3G06430	1
AT5G41315	AT3G06433	1
AT5G41315	AT3G06435	1
AT5G41315	AT3G06437	1
AT5G41315	AT3G06540	1
AT5G41315	AT3G06545	1
AT5G41315	AT3G06560	1
AT5G41315	AT3G06790	1
AT5G41315	AT3G07020	1
AT5G41315	AT3G08690	1
AT5G41315	AT3G08710	1
AT5G41315	AT3G08950	1
AT5G41315	AT3G09010	1
AT5G41315	AT3G09060	1
AT5G41315	AT3G09630	1
AT5G41315	AT3G10090	1
AT5G41315	AT3G10100	1
AT5G41315	AT3G10110	1
AT5G41315	AT3G10113	1
AT5G41315	AT3G10116	1
AT5G41315	AT3G10290	1
AT5G41315	AT3G10300	1
AT5G41315	AT3G10910	1
AT5G41315	AT3G10920	1
AT5G41315	AT3G11770	1
AT5G41315	AT3G11773	1
AT5G41315	AT3G11800	1
AT5G41315	AT3G11945	1
AT5G41315	AT3G11960	1
AT5G41315	AT3G12470	1
AT5G41315	AT3G12720	1
AT5G41315	AT3G12840	1
AT5G41315	AT3G12940	1
AT5G41315	AT3G13310	1
AT5G41315	AT3G13320	1
AT5G41315	AT3G13350	1
AT5G41315	AT3G14610	1
AT5G41315	AT3G15010	1
AT5G41315	AT3G15030	1
AT5G41315	AT3G15300	1
AT5G41315	AT3G15420	1
AT5G41315	AT3G15450	1
AT5G41315	AT3G15620	1
AT5G41315	AT3G15640	1
AT5G41315	AT3G15800	1
AT5G41315	AT3G16140	1
AT5G41315	AT3G16150	1
AT5G41315	AT3G16280	1
AT5G41315	AT3G16400	1
AT5G41315	AT3G17040	1
AT5G41315	AT3G17050	1
AT5G41315	AT3G17930	1
AT5G41315	AT3G17950	1
AT5G41315	AT3G18930	1
AT5G41315	AT3G19180	1
AT5G41315	AT3G19870	1
AT5G41315	AT3G20770	1
AT5G41315	AT3G21190	1
AT5G41315	AT3G21200	1
AT5G41315	AT3G21865	1
AT5G41315	AT3G21880	1
AT5G41315	AT3G22080	1
AT5G41315	AT3G23200	1
AT5G41315	AT3G23590	1
AT5G41315	AT3G24110	1
AT5G41315	AT3G24120	1
AT5G41315	AT3G24515	1
AT5G41315	AT3G24520	1
AT5G41315	AT3G25020	1
AT5G41315	AT3G25030	1
AT5G41315	AT3G25040	1
AT5G41315	AT3G25550	1
AT5G41315	AT3G25970	1
AT5G41315	AT3G26890	1
AT5G41315	AT3G27280	1
AT5G41315	AT3G28730	1
AT5G41315	AT3G28940	1
AT5G41315	AT3G30846	1
AT5G41315	AT3G31430	1
AT5G41315	AT3G42470	1
AT5G41315	AT3G46300	1
AT5G41315	AT3G46310	1
AT5G41315	AT3G46390	1
AT5G41315	AT3G46400	1
AT5G41315	AT3G46660	1
AT5G41315	AT3G47500	1
AT5G41315	AT3G47570	1
AT5G41315	AT3G49450	1
AT5G41315	AT3G49470	1
AT5G41315	AT3G49670	1
AT5G41315	AT3G49810	1
AT5G41315	AT3G49820	1
AT5G41315	AT3G49830	1
AT5G41315	AT3G49870	1
AT5G41315	AT3G49890	1
AT5G41315	AT3G50810	1
AT5G41315	AT3G50830	1
AT5G41315	AT3G50835	1
AT5G41315	AT3G51140	1
AT5G41315	AT3G51740	1
AT5G41315	AT3G52230	1
AT5G41315	AT3G52280	1
AT5G41315	AT3G52285	1
AT5G41315	AT3G52300	1
AT5G41315	AT3G52525	1
AT5G41315	AT3G53560	1
AT5G41315	AT3G53580	1
AT5G41315	AT3G55020	1
AT5G41315	AT3G55030	1
AT5G41315	AT3G56590	1
AT5G41315	AT3G56810	1
AT5G41315	AT3G56820	1
AT5G41315	AT3G56840	1
AT5G41315	AT3G57530	1
AT5G41315	AT3G58510	1
AT5G41315	AT3G58795	1
AT5G41315	AT3G60370	1
AT5G41315	AT3G60400	1
AT5G41315	AT3G60410	1
AT5G41315	AT3G60800	1
AT5G41315	AT3G60810	1
AT5G41315	AT3G61080	1
AT5G41315	AT3G61510	1
AT5G41315	AT3G61620	1
AT5G41315	AT3G61630	1
AT5G41315	AT3G61850	1
AT5G41315	AT3G61900	1
AT5G41315	AT3G62290	1
AT5G41315	AT3G62390	1
AT5G41315	AT3G62480	1
AT5G41315	AT3G62490	1
AT5G41315	AT4G00330	1
AT5G41315	AT4G00340	1
AT5G41315	AT4G00620	1
AT5G41315	AT4G00955	1
AT5G41315	AT4G00960	1
AT5G41315	AT4G01060	1
AT5G41315	AT4G01915	1
AT5G41315	AT4G02480	1
AT5G41315	AT4G02482	1
AT5G41315	AT4G02560	1
AT5G41315	AT4G02980	1
AT5G41315	AT4G02990	1
AT5G41315	AT4G03000	1
AT5G41315	AT4G04050	1
AT5G41315	AT4G04750	1
AT5G41315	AT4G05410	1
AT5G41315	AT4G05420	1
AT5G41315	AT4G06632	1
AT5G41315	AT4G10810	1
AT5G41315	AT4G10830	1
AT5G41315	AT4G13540	1
AT5G41315	AT4G14430	1
AT5G41315	AT4G14450	1
AT5G41315	AT4G14760	1
AT5G41315	AT4G15450	1
AT5G41315	AT4G16280	1
AT5G41315	AT4G16780	1
AT5G41315	AT4G17420	1
AT5G41315	AT4G17430	1
AT5G41315	AT4G17440	1
AT5G41315	AT4G17510	1
AT5G41315	AT4G17520	1
AT5G41315	AT4G17695	1
AT5G41315	AT4G17700	1
AT5G41315	AT4G18270	1
AT5G41315	AT4G18320	1
AT5G41315	AT4G18530	1
AT5G41315	AT4G19430	1
AT5G41315	AT4G19500	1
AT5G41315	AT4G20500	1
AT5G41315	AT4G20510	1
AT5G41315	AT4G20520	1
AT5G41315	AT4G20530	1
AT5G41315	AT4G20540	1
AT5G41315	AT4G20550	1
AT5G41315	AT4G20560	1
AT5G41315	AT4G20570	1
AT5G41315	AT4G20580	1
AT5G41315	AT4G20590	1
AT5G41315	AT4G20600	1
AT5G41315	AT4G20610	1
AT5G41315	AT4G20620	1
AT5G41315	AT4G20630	1
AT5G41315	AT4G20640	1
AT5G41315	AT4G20650	1
AT5G41315	AT4G20670	1
AT5G41315	AT4G20690	1
AT5G41315	AT4G20700	1
AT5G41315	AT4G20710	1
AT5G41315	AT4G20715	1
AT5G41315	AT4G20720	1
AT5G41315	AT4G20725	1
AT5G41315	AT4G20730	1
AT5G41315	AT4G21150	1
AT5G41315	AT4G22820	1
AT5G41315	AT4G25370	1
AT5G41315	AT4G26500	1
AT5G41315	AT4G26740	1
AT5G41315	AT4G26795	1
AT5G41315	AT4G26810	1
AT5G41315	AT4G26900	1
AT5G41315	AT4G27340	1
AT5G41315	AT4G27760	1
AT5G41315	AT4G28200	1
AT5G41315	AT4G28220	1
AT5G41315	AT4G28540	1
AT5G41315	AT4G28680	1
AT5G41315	AT4G29735	1
AT5G41315	AT4G29740	1
AT5G41315	AT4G30430	1
AT5G41315	AT4G30770	1
AT5G41315	AT4G30780	1
AT5G41315	AT4G30840	1
AT5G41315	AT4G31600	1
AT5G41315	AT4G31760	1
AT5G41315	AT4G31780	1
AT5G41315	AT4G32205	1
AT5G41315	AT4G32210	1
AT5G41315	AT4G32215	1
AT5G41315	AT4G32580	1
AT5G41315	AT4G32600	1
AT5G41315	AT4G32710	1
AT5G41315	AT4G33500	1
AT5G41315	AT4G33520	1
AT5G41315	AT4G33625	1
AT5G41315	AT4G36350	1
AT5G41315	AT4G37200	1
AT5G41315	AT4G37220	1
AT5G41315	AT4G37230	1
AT5G41315	AT4G37440	1
AT5G41315	AT4G37620	1
AT5G41315	AT4G37660	1
AT5G41315	AT4G38570	1
AT5G41315	AT4G38590	1
AT5G41315	AT4G38660	1
AT5G41315	AT4G39150	1
AT5G41315	AT4G39710	1
AT5G41315	AT4G39720	1
AT5G41315	AT4G39730	1
AT5G41315	AT4G40010	1
AT5G41315	AT4G40090	1
AT5G41315	AT5G01730	1
AT5G41315	AT5G01740	1
AT5G41315	AT5G01900	1
AT5G41315	AT5G02250	1
AT5G41315	AT5G02270	1
AT5G41315	AT5G03210	1
AT5G41315	AT5G03220	1
AT5G41315	AT5G03555	1
AT5G41315	AT5G03570	1
AT5G41315	AT5G04590	1
AT5G41315	AT5G04940	1
AT5G41315	AT5G08380	1
AT5G41315	AT5G08390	1
AT5G41315	AT5G08450	1
AT5G41315	AT5G08460	1
AT5G41315	AT5G08470	1
AT5G41315	AT5G08710	1
AT5G41315	AT5G09590	1
AT5G41315	AT5G10330	1
AT5G41315	AT5G10340	1
AT5G41315	AT5G11240	1
AT5G41315	AT5G11610	1
AT5G41315	AT5G11630	1
AT5G41315	AT5G13290	1
AT5G41315	AT5G14040	1
AT5G41315	AT5G14060	1
AT5G41315	AT5G14680	1
AT5G41315	AT5G14700	1
AT5G41315	AT5G14710	1
AT5G41315	AT5G14800	1
AT5G41315	AT5G14810	1
AT5G41315	AT5G14820	1
AT5G41315	AT5G14830	1
AT5G41315	AT5G14840	1
AT5G41315	AT5G14930	1
AT5G41315	AT5G15900	1
AT5G41315	AT5G15920	1
AT5G41315	AT5G16010	1
AT5G41315	AT5G16020	1
AT5G41315	AT5G16550	1
AT5G41315	AT5G16720	1
AT5G41315	AT5G17030	1
AT5G41315	AT5G17040	1
AT5G41315	AT5G17160	1
AT5G41315	AT5G17780	1
AT5G41315	AT5G18490	1
AT5G41315	AT5G18500	1
AT5G41315	AT5G18680	1
AT5G41315	AT5G19930	1
AT5G41315	AT5G20680	1
AT5G41315	AT5G22740	1
AT5G41315	AT5G23035	1
AT5G41315	AT5G23040	1
AT5G41315	AT5G23060	1
AT5G41315	AT5G23070	1
AT5G41315	AT5G24320	1
AT5G41315	AT5G25460	1
AT5G41315	AT5G25520	1
AT5G41315	AT5G26980	1
AT5G41315	AT5G27340	1
AT5G41315	AT5G27420	1
AT5G41315	AT5G28370	1
AT5G41315	AT5G28640	1
AT5G41315	AT5G33410	1
AT5G41315	AT5G35410	1
AT5G41315	AT5G35560	1
AT5G41315	AT5G35738	1
